hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
PRCP	11	0	1	0	0	4.913673875147438e-06	3.118781501237377e-05
PRDM1	6	0	0	0	2	1.0	1.7108115343659186e-09
PREP	6	0	0	0	1	1.0	4.660422905592674e-05
PREX2	8	0	0	0	2	1.0	5.461844412291712e-09
PRG4	1	1	0	0	0	9.469901254458403e-06	8.057814824931089e-05
PRICKLE3	X	0	0	0	1	1.0	1.2252697024951008e-05
PRKAA2	1	1	0	0	0	5.319048545743448e-06	3.483678679358991e-05
PRKACB	1	0	1	0	0	3.5205108393282634e-06	2.10703017239972e-05
PRKAR1A	17	0	0	0	1	1.0	2.8715987142050297e-05
PRKCH	14	0	0	0	2	1.0	1.4719139854064517e-09
PRKD1	14	0	0	0	4	1.0	5.327885700757973e-19
PRKD3	2	0	0	0	1	1.0	5.746884056076514e-05
PRKDC	8	0	0	0	1	1.0	0.0
PRKG1	10	0	0	0	2	1.0	9.057614329076518e-10
PRMT6	1	0	0	0	1	1.0	3.465583196857906e-05
PRMT8	12	0	0	0	1	1.0	2.9997619047400574e-05
PROCA1	17	0	0	0	1	1.0	2.407008002883757e-05
PRPF38A	1	1	0	0	0	4.370980417385131e-06	2.7176242045143743e-05
PRPF4	9	0	0	0	1	1.0	3.84560521926863e-05
PRPF4B	6	0	0	0	1	1.0	6.820140673850666e-05
PRPF8	17	0	0	0	2	1.0	1.651887302656089e-08
PRPS2	X	0	0	0	1	1.0	5.812071670788608e-06
PRR14L	22	0	0	0	1	1.0	2.34531368429828e-05
PRRC2A	6	0	0	0	1	1.0	0.00017675400932792588
PRRC2B	9	1	1	0	0	1.902510670889574e-10	1.543539071194604e-08
PRRG4	11	0	0	0	1	1.0	1.3172416506072751e-05
PSAT1	9	0	0	0	1	1.0	2.4296191626063768e-05
PSMC1	14	0	0	0	1	1.0	2.7842788936970774e-05
PSMC4	19	0	0	0	1	1.0	3.4001731190259946e-05
PSMD12	17	1	0	0	0	5.1152642887917835e-06	3.149340842655369e-05
PSMD6	3	0	0	0	1	1.0	2.8554594921523243e-05
PSMD8	19	0	0	0	1	1.0	1.3386326288710504e-05
PSME1	14	0	0	0	1	1.0	1.5882079333465112e-05
PSPC1	13	0	0	0	1	1.0	4.4667660421880246e-05
PSTPIP2	18	0	0	0	2	1.0	2.4363252733668115e-10
PTAR1	9	0	0	0	1	1.0	2.2273620905612473e-05
PTBP1	19	0	0	0	1	1.0	5.086759347651728e-05
PTCD3	2	0	0	0	1	1.0	4.4261182296251684e-05
PTCH1	9	0	0	0	1	1.0	0.00011158000169913153
PTCHD2	1	0	0	0	1	1.0	0.00012491178434343648
PTEN	10	1	1	0	0	7.894400413371132e-12	2.9905729292008454e-10
PTGFRN	1	0	0	0	1	1.0	7.337411021554256e-05
PTPN11	12	0	0	0	19	1.0	6.677432209267067e-101
PTPN13	4	0	0	0	1	1.0	0.0001400084655740608
PTPN3	9	0	0	0	1	1.0	6.065557747583514e-05
PTPRB	12	0	0	0	1	1.0	0.00013553180146191822
PTPRH	19	0	0	0	1	1.0	8.155027670844949e-05
PTPRM	18	0	0	0	1	1.0	0.00010592599953942291
PTPRO	12	1	0	0	0	1.1171032019877835e-05	7.7265357194295e-05
PTPRQ	12	0	0	0	1	1.0	0.0
PTPRS	19	0	0	0	1	1.0	0.00018052112397703966
PTPRT	20	0	0	0	1	1.0	0.00011431199935035935
PTPRZ1	7	0	0	0	1	1.0	0.00013064456371315265
PUF60	8	0	1	0	1	3.745135875114133e-06	8.053917829999333e-10
PUM1	1	0	0	0	1	1.0	8.40918019716634e-05
PUM2	2	0	0	0	1	1.0	6.610420697181095e-05
PURA	5	0	0	1	0	1.0	2.825808800686937e-05
PVALB	22	0	0	0	1	1.0	7.491756254570777e-06
PXT1	6	0	1	0	0	9.488383421232855e-07	3.3035816941499603e-06
PYGL	14	0	0	0	3	1.0	3.8584501728676355e-14
PZP	12	0	0	0	1	1.0	9.051994373908546e-05
QPRT	16	0	0	0	1	1.0	2.33332281227423e-05
QRICH1	3	0	0	0	1	1.0	5.049165448686409e-05
QTRT1	19	0	0	0	1	1.0	4.0323032335759965e-05
RAB10	2	0	0	0	1	1.0	1.3797575358016745e-05
RAB11FIP4	17	0	0	0	1	1.0	4.2111645897520565e-05
RAB2B	14	0	0	0	1	1.0	1.5585227300905542e-05
RAB3GAP1	2	1	0	0	1	1.0510386773526595e-05	1.9158031887945e-09
RAB6B	3	0	0	0	1	1.0	1.8567781904666617e-05
RAB8A	19	0	0	0	1	1.0	1.732951348499964e-05
RABGAP1L	1	0	1	0	1	2.2254697396402995e-06	1.5040698866790036e-11
RAC1	7	0	0	0	2	1.0	1.1590583515568906e-10
RACGAP1	12	0	0	0	2	1.0	9.214890393365805e-10
RAD9A	11	0	0	0	2	1.0	5.149465033982259e-10
RAF1	3	0	0	0	3	1.0	1.6325761942056037e-14
RANBP2	2	0	0	0	1	1.0	0.00018407870512887495
RANBP6	9	0	0	0	1	1.0	6.400614867035707e-05
RAP1GDS1	4	0	0	0	1	1.0	3.347235414059582e-05
RAPGEF6	5	0	0	0	2	1.0	4.644210107567387e-09
RAPSN	11	0	0	0	1	1.0	2.663024059346659e-05
RASA1	5	0	0	0	2	1.0	2.479049155884602e-09
RASA2	3	1	0	0	1	9.29156069900078e-06	1.2470270443611382e-09
RASGRF1	15	0	0	0	1	1.0	0.00010406979535857981
RASGRF2	5	0	0	0	2	1.0	4.2747129250063884e-09
RASSF8	12	0	0	0	1	1.0	2.3637382246330607e-05
RASSF9	12	0	0	0	1	1.0	2.4148867381615998e-05
RAVER1	19	0	0	0	1	1.0	5.9149201557741714e-05
RBBP8NL	20	0	0	0	1	1.0	3.964404647947087e-05
RBFOX2	22	1	2	0	1	1.0391906676978727e-17	3.1869079847435965e-20
RBM19	12	0	0	0	1	1.0	7.32225079148673e-05
RBM25	14	0	0	0	1	1.0	6.393308563577451e-05
RBM27	5	0	0	0	1	1.0	6.805408708724553e-05
RBM8A	1	1	0	0	0	2.114278202947516e-06	1.7229855166858185e-05
RBMS1	2	0	1	0	0	4.60358956446762e-06	2.6727987675562843e-05
RBP1	3	0	0	0	1	1.0	8.030292702997925e-06
RBPJ	4	0	0	0	1	1.0	3.258966379590319e-05
RBPJL	20	0	0	0	1	1.0	4.0577228898583195e-05
RBX1	22	0	0	0	1	1.0	9.033631351351522e-06
RCBTB2	13	0	0	0	1	1.0	3.734378330875375e-05
RCC1	1	0	0	0	1	1.0	3.0711932601864466e-05
RCSD1	1	0	0	0	1	1.0	2.626493000147212e-05
RD3	1	0	0	0	1	1.0	1.9405495529862153e-05
RDH5	12	0	0	0	1	1.0	2.4801519880481846e-05
RECQL5	17	0	0	0	1	1.0	7.235071232011047e-05
REG4	1	0	0	0	1	1.0	1.052606765338036e-05
RELL2	5	0	0	0	1	1.0	2.239624302335839e-05
RETSAT	2	0	1	0	1	6.055234588330996e-06	9.290384065900008e-10
RFC4	3	0	0	0	1	1.0	2.455379262439265e-05
RFX2	19	0	0	0	1	1.0	5.767303334242845e-05
RGL3	19	0	0	0	1	1.0	5.274572747688513e-05
RGMB	5	0	0	0	1	1.0	2.9239257185491114e-05
RGS20	8	0	0	0	1	1.0	2.7009528185993927e-05
RGSL1	1	0	0	0	1	1.0	0.0
RHAG	6	0	0	0	1	1.0	2.5468546655862772e-05
RHBDF1	16	0	0	0	1	1.0	7.750854805501706e-05
RHOD	11	0	0	0	1	1.0	1.6230587474679108e-05
RHOT2	16	0	0	0	1	1.0	5.8375245824561894e-05
RIMS1	6	0	0	0	1	1.0	0.00011185440910353098
RIMS3	1	0	0	0	1	1.0	2.6192459521600878e-05
RIN3	14	0	0	0	1	1.0	7.701199254518506e-05
RIOK1	6	0	0	0	1	1.0	3.464784265578122e-05
RIT1	1	0	0	0	2	1.0	1.5656780332264732e-10
RMDN1	8	0	0	0	1	1.0	2.0398199404729426e-05
RNF10	12	0	0	0	1	1.0	5.702763935285286e-05
RNF115	1	0	0	0	1	1.0	1.9837424081351473e-05
RNF123	3	0	0	0	1	1.0	0.00010309835542959778
RNF133	7	0	0	0	1	1.0	2.232429495930451e-05
RNF14	5	0	0	0	1	1.0	2.776373373874689e-05
RNF183	9	0	0	0	1	1.0	1.5581320048469703e-05
RNF185	22	0	0	0	1	1.0	1.3161545561300646e-05
RNF20	9	0	1	0	0	1.151549354780273e-05	7.029192938570024e-05
RNF207	1	0	1	0	0	5.609223836230772e-06	4.1549634964160906e-05
RNF208	9	0	0	0	1	1.0	2.3650069988156403e-05
RNF214	11	0	1	0	0	6.303299457410678e-06	4.4743482048699e-05
RNF219	13	0	0	0	1	1.0	3.981114034413774e-05
RNF220	1	0	0	0	1	1.0	4.5098737557219835e-05
RNF38	9	0	0	0	1	1.0	2.9968829500124047e-05
RNF44	5	0	0	0	1	1.0	3.005742764354017e-05
RNPEPL1	2	0	0	0	1	1.0	4.048750553664377e-05
ROBO1	3	0	0	0	1	1.0	0.00010805343847324077
ROBO2	3	0	0	0	1	1.0	9.664467767209669e-05
ROCK1	18	1	0	0	0	1.570917418137865e-05	8.084965601704982e-05
ROCK2	2	0	0	0	2	1.0	3.7005973147890246e-09
RORA	15	0	0	0	1	1.0	3.849594497184209e-05
RP1	8	0	0	0	1	1.0	0.0001208569365494711
RP11-455G16.1	4	0	0	0	1	1.0	0.0
RPEL1	10	0	0	0	1	1.0	0.0
RPL10	X	0	0	0	2	1.0	8.773576160110839e-12
RPL14	3	0	0	0	1	1.0	1.446409670392518e-05
RPL15	3	0	0	0	1	1.0	1.2494927859237579e-05
RPL29	3	0	0	0	1	1.0	1.294543151030379e-05
RPL5	1	0	2	0	0	6.084822795801197e-12	2.2692737663277944e-10
RPRD2	1	0	0	0	1	1.0	8.756879505529842e-05
RPS5	19	0	0	0	1	1.0	1.9252187828583742e-05
RPS6KA1	1	0	0	0	1	1.0	5.4876935613922425e-05
RPS6KA2	6	0	0	0	1	1.0	6.224082426709518e-05
RPS6KB2	11	0	0	0	1	1.0	4.224681653825721e-05
RPS6KC1	1	0	0	0	1	1.0	6.15102129101557e-05
RPTN	1	0	0	0	1	1.0	4.439081438447676e-05
RPTOR	17	0	0	0	1	1.0	0.00012024951851506982
RPUSD4	11	0	1	0	1	3.7438771527464723e-06	4.828414169795277e-10
RRAD	16	0	0	0	1	1.0	2.6417523857448276e-05
RRAGA	9	0	0	0	1	1.0	2.7534235534371095e-05
RREB1	6	0	0	0	1	1.0	0.0001350148568205997
RS1	X	0	0	0	1	1.0	4.190197855597494e-06
RSPO1	1	0	0	0	1	1.0	2.1444874773144902e-05
RSPO3	6	0	0	0	1	1.0	1.806143790650927e-05
RTL1	14	0	0	0	1	1.0	1.7914070617939103e-05
RTP4	3	0	0	0	1	1.0	1.5252995359140964e-05
RUFY2	10	0	0	0	1	1.0	3.902357828459616e-05
RUNX3	1	0	0	0	1	1.0	3.833121600953683e-05
RUVBL1	3	0	1	0	1	4.6827269278773136e-06	5.197351585965128e-10
RUVBL2	19	0	0	0	2	1.0	1.1510756389938003e-09
RXRA	9	0	0	0	1	1.0	4.188700714111781e-05
RYR1	19	0	0	0	1	1.0	0.00041234520070664433
RYR2	1	0	0	0	4	1.0	4.1833724076674747e-16
RYR3	15	1	1	0	4	6.798974328370484e-10	1.5346080916535802e-24
S1PR4	19	1	0	0	0	2.6457521047392896e-06	3.4010032412131635e-05
SAMD11	1	1	1	0	0	1.7241841148463665e-11	1.098168990256473e-09
SAMD8	10	0	0	0	1	1.0	2.2036723387376656e-05
SAP130	2	0	1	0	0	9.806492279004162e-06	7.205507910360172e-05
SAP18	13	0	0	0	1	1.0	1.3218982085948329e-05
SART1	11	1	1	0	0	2.9992350306626635e-11	2.1705173947444365e-09
SATB1	3	0	0	0	1	1.0	5.145528150135806e-05
SBF1	22	0	0	0	3	1.0	8.194579428263959e-13
SBNO1	12	0	0	0	1	1.0	8.827053874208521e-05
SBNO2	19	0	0	0	1	1.0	7.145879304587282e-05
SCAF11	12	0	0	0	1	1.0	8.295951491569834e-05
SCAMP1	5	0	0	0	1	1.0	2.028662559176315e-05
SCAMP2	15	0	0	0	1	1.0	2.1315862527988765e-05
SCAND3	6	0	0	0	1	1.0	7.440459101022065e-05
SCAP	3	0	0	0	2	1.0	4.583739563276884e-09
SCEL	13	0	0	0	1	1.0	4.0887523236412426e-05
SCN10A	3	0	0	0	2	1.0	8.602332667335195e-09
SCN4B	11	0	0	0	1	1.0	1.7309693171353314e-05
SCN5A	3	0	0	0	1	1.0	0.00015699144009820816
SCN8A	12	0	0	0	1	1.0	0.00013399618419241045
SCN9A	2	0	0	0	1	1.0	0.00011544489171106408
SCNN1D	1	0	0	0	2	1.0	1.3235025007833917e-09
SCTR	2	0	0	1	0	1.0	3.0077503284459735e-05
SCYL1	11	0	0	0	1	1.0	6.113451265702501e-05
SDAD1	4	0	0	0	1	1.0	4.3143124577608046e-05
SDC1	2	0	0	0	1	1.0	2.0882155055244175e-05
SDK1	7	0	0	0	2	1.0	1.6707224862223796e-08
SEL1L2	20	0	0	0	1	1.0	4.107407533436061e-05
SEMA3A	7	0	0	0	1	1.0	5.17586696282071e-05
SEMA3C	7	0	0	0	2	1.0	1.2557723453383242e-09
SEPT2	2	0	0	0	1	1.0	2.453568607585526e-05
SEPT3	22	0	0	0	1	1.0	2.6542164752858082e-05
SEPT4	17	0	0	0	1	1.0	1.7487423141059603e-05
SEPT8	5	0	0	0	1	1.0	3.410446633739009e-05
SEPW1	19	0	0	0	1	1.0	6.711597664810508e-06
SERAC1	6	0	0	0	2	1.0	9.140900806533778e-10
SERHL2	22	1	0	0	0	3.457003548255707e-06	2.2861280298219206e-05
SERINC4	15	0	0	0	1	1.0	1.8207923514834115e-05
SERPINA3	14	0	0	0	1	1.0	2.6387180285645367e-05
SERPINH1	11	0	1	0	0	3.5372812708931162e-06	4.059732197505604e-05
SERTAD4	1	0	1	0	0	3.413460847487312e-06	2.1705546747455334e-05
SESN1	6	0	1	0	0	4.760764033100425e-06	3.4910474328902195e-05
SESN3	11	0	0	0	1	1.0	3.315862225903003e-05
SESTD1	2	0	0	0	1	1.0	4.264037831549594e-05
SETBP1	18	0	0	0	1	1.0	0.0001013490292653421
SETD1B	12	0	0	0	1	1.0	0.0
SETD3	14	0	0	0	1	1.0	4.1584403460264066e-05
SETD5	3	0	2	0	1	7.500635696985925e-11	1.310311720367904e-13
SETD9	5	0	1	0	0	3.142785058416288e-06	2.0051994937130718e-05
SEZ6	17	0	0	0	1	1.0	6.802876922079553e-05
SF3A3	1	0	0	0	1	1.0	3.2653645778628455e-05
SF3B1	2	0	1	0	0	1.3337572045079969e-05	8.461439490579872e-05
SF3B3	16	0	0	0	2	1.0	3.4610953928700672e-09
SFXN5	2	0	0	0	1	1.0	2.8066647316708186e-05
SGCZ	8	0	0	0	1	1.0	1.8611378283135917e-05
SGK223	8	0	0	0	1	1.0	0.00011301274913108314
SGK3	8	0	0	0	1	1.0	2.828879131951225e-05
SGTB	5	0	0	0	1	1.0	1.8043391414625754e-05
SH3BP4	2	0	0	0	1	1.0	7.540603293598089e-05
SHISA6	17	0	0	0	1	1.0	0.0
SHROOM3	4	0	0	0	1	1.0	0.0001306861127617093
SI	3	0	0	0	2	1.0	6.4074769893936194e-09
SIDT2	11	0	1	0	0	8.652566543778704e-06	6.989443580681532e-05
SIGLEC5	19	0	0	0	1	1.0	3.945110154432343e-05
SIPA1L1	14	1	0	0	0	1.6248864255166762e-05	0.0001244676491736731
SIRT1	10	0	0	0	1	1.0	3.543698099970529e-05
SIRT2	19	0	0	0	1	1.0	3.0600789978236796e-05
SIX3	2	0	0	0	1	1.0	3.5120866616897224e-05
SIX4	14	0	0	0	1	1.0	5.258695731060709e-05
SKAP2	7	0	0	0	1	1.0	2.0926197508194034e-05
SLAMF6	1	0	0	0	1	1.0	1.9109648650393576e-05
SLC10A7	4	0	0	0	1	1.0	2.0035554763548895e-05
SLC12A5	20	0	0	0	1	1.0	8.743479302424647e-05
SLC12A9	7	0	0	0	1	1.0	6.937680876448054e-05
SLC15A2	3	0	0	0	1	1.0	4.421424326800451e-05
SLC15A3	11	0	0	0	1	1.0	3.43561580765446e-05
SLC16A13	17	0	0	0	1	1.0	3.097192413107935e-05
SLC17A4	6	0	0	0	1	1.0	2.9379370026627924e-05
SLC17A5	6	0	0	0	1	1.0	3.052917099967028e-05
SLC19A1	21	0	0	0	1	1.0	5.663620523295052e-05
SLC22A1	6	0	0	0	1	1.0	4.2664814141996905e-05
SLC22A10	11	0	1	0	1	4.834868601810912e-06	5.939272256468742e-10
SLC22A4	5	0	0	0	1	1.0	4.189902701441694e-05
SLC24A4	14	0	1	0	0	6.517784040605328e-06	4.8180290691490704e-05
SLC25A23	19	0	0	0	2	1.0	1.007077507470227e-09
SLC25A25	9	0	0	0	1	1.0	4.127489176403917e-05
SLC25A53	X	0	0	0	1	1.0	4.735407449407564e-06
SLC26A2	5	1	0	0	0	4.886898196259295e-06	4.0171187443756153e-05
SLC26A6	3	0	0	0	1	1.0	5.249594401342539e-05
SLC26A8	6	0	0	0	1	1.0	6.217959686244264e-05
SLC27A1	19	0	0	0	1	1.0	6.605886449441132e-05
SLC29A1	6	0	1	0	0	3.77037393510486e-06	3.185429717146957e-05
SLC2A4RG	20	0	0	0	1	1.0	2.382930663573878e-05
SLC30A3	2	0	0	0	1	1.0	3.272490443794615e-05
SLC30A4	15	0	0	0	1	1.0	2.8714703652457844e-05
SLC30A5	5	0	0	0	1	1.0	4.34969100919468e-05
SLC32A1	20	0	0	0	1	1.0	5.561774779745505e-05
SLC36A3	5	0	0	0	1	1.0	3.026959372818524e-05
SLC38A1	12	0	0	0	1	1.0	3.181549337701933e-05
SLC38A10	17	0	0	0	1	1.0	9.675278651971181e-05
SLC39A10	2	0	0	0	1	1.0	4.888296738336577e-05
SLC43A2	17	0	0	0	1	1.0	3.955857124613267e-05
SLC44A1	9	0	0	0	1	1.0	4.030854786037031e-05
SLC44A5	1	0	0	0	1	1.0	4.221669112874297e-05
SLC45A4	8	0	0	0	1	1.0	7.640447866320538e-05
SLC47A2	17	0	0	0	2	1.0	8.690197011205364e-10
SLC4A1	17	0	0	0	1	1.0	6.919612817534561e-05
SLC4A1AP	2	0	0	0	1	1.0	5.487027485970353e-05
SLC4A5	2	0	0	0	1	1.0	8.431043342203529e-05
SLC4A8	12	0	0	0	1	1.0	6.853805452308586e-05
SLC5A10	17	0	0	0	1	1.0	5.459012112790035e-05
SLC5A2	16	0	1	0	0	5.999119699191019e-06	6.529442644765184e-05
SLC5A6	2	0	0	0	1	1.0	4.6118978178986935e-05
SLC6A20	3	0	0	0	1	1.0	4.7269629752662796e-05
SLC6A3	5	0	0	0	1	1.0	5.104044939960101e-05
SLC6A9	1	0	0	0	1	1.0	5.668764545395659e-05
SLC7A14	3	0	0	0	1	1.0	5.368191442380208e-05
SLC9A3R2	16	0	0	0	1	1.0	1.854138007528353e-05
SLCO1B7	12	0	0	0	1	1.0	3.524066155441949e-05
SLFN12	17	0	0	0	1	1.0	3.238556594861006e-05
SLFN5	17	0	1	0	0	6.698992434850942e-06	5.454713123982258e-05
SLIT1	10	0	1	0	0	1.431441011788533e-05	0.00012007681662108875
SLIT3	5	0	1	0	1	1.5403739812276146e-05	6.763707126919706e-09
SLX4	16	0	0	0	2	1.0	9.432944710591935e-09
SMAD2	18	0	1	0	2	5.271521148035075e-06	4.456914032219042e-15
SMAD4	18	0	0	0	2	1.0	6.465073470769399e-10
SMAD6	15	1	0	0	0	3.120194013707363e-06	2.728345733690041e-05
SMARCA1	X	0	0	0	1	1.0	1.6794771674156865e-05
SMARCA2	9	0	1	0	0	1.609982477586787e-05	0.00011312678081741523
SMARCC1	3	0	0	0	2	1.0	2.7488687920447235e-09
SMARCD1	12	0	0	0	1	1.0	3.445506767840656e-05
SMC2	9	0	0	0	1	1.0	6.703653249663466e-05
SMC3	10	0	0	0	2	1.0	2.840858937031753e-09
SMCHD1	18	0	0	0	3	1.0	2.362774206793452e-13
SMCR8	17	0	0	0	2	1.0	1.8067787090798642e-09
SMG6	17	0	0	0	3	1.0	1.8960045267002512e-13
SMG8	17	0	0	0	1	1.0	6.440396624167432e-05
SMNDC1	10	0	0	0	1	1.0	1.2621461825186735e-05
SMTN	22	0	0	0	1	1.0	8.251122710775258e-05
SMURF2	17	0	1	0	0	9.43095252813204e-06	4.951590348422637e-05
SNAI1	20	0	0	0	1	1.0	2.0703327606882758e-05
SNAI3	16	0	0	0	1	1.0	2.7870776350067897e-05
SNAPC5	15	1	0	0	0	8.174680320270725e-07	6.822192737026052e-06
SNRNP200	2	0	0	0	1	1.0	0.0001643507294799478
SNRNP35	12	0	0	0	1	1.0	2.1772410934040564e-05
SNX14	6	0	0	0	1	1.0	5.571614314224318e-05
SNX9	6	0	0	0	1	1.0	4.040183710561948e-05
SOBP	6	0	0	1	0	1.0	5.876829936651306e-05
SON	21	0	0	0	1	1.0	0.0001581347915755054
SORCS1	10	0	0	0	2	1.0	3.442865668079347e-09
SOS1	2	0	0	0	4	1.0	1.9356117754337796e-18
SOWAHB	4	0	1	0	0	6.489080571328593e-06	5.108064715766783e-05
SP110	2	0	0	0	2	1.0	1.1152276406466965e-09
SPACA3	17	0	0	0	1	1.0	1.6183735850285433e-05
SPAG7	17	0	0	0	1	1.0	1.7900697760296165e-05
SPATA2	20	0	0	0	1	1.0	4.4515482135316896e-05
SPATA20	17	0	0	0	1	1.0	6.672958676558771e-05
SPATA4	4	0	0	0	1	1.0	2.0529872323477964e-05
SPATA5	4	0	0	0	1	1.0	5.443193426935555e-05
SPECC1L	22	1	0	0	0	1.1153374971579823e-05	7.81621802364716e-05
SPEN	1	1	0	0	1	3.139370516820985e-05	3.314615971605488e-08
SPG7	16	0	0	0	2	1.0	2.2191031507836772e-09
SPIRE1	18	1	0	0	0	6.826816910049077e-06	4.298528806383146e-05
SPPL2C	17	0	0	0	1	1.0	5.299810468187753e-05
SPRED2	2	1	0	0	2	3.962556044566174e-06	1.19708465570669e-14
SPRR2A	1	0	0	0	1	1.0	4.3909245031350825e-06
SPRY1	4	0	1	0	0	2.2193355251012375e-06	1.8755165890440693e-05
SPTA1	1	0	0	0	3	1.0	6.680163979953199e-13
SPTBN1	2	1	0	0	0	2.1701489400913645e-05	0.00018310989892031875
SPTBN2	11	0	0	0	1	1.0	0.00021961488877030245
SPTBN5	15	1	0	0	2	2.8208368228294016e-05	1.8453148380106696e-12
SRBD1	2	0	0	0	1	1.0	6.1012403781201e-05
SRPK3	X	0	0	0	1	1.0	1.0856782573071092e-05
SRPX2	X	0	0	0	1	1.0	8.877060152892922e-06
SRRM2	16	0	1	0	0	2.7616400633847926e-05	0.0002352020737599438
SRSF4	1	0	0	0	1	1.0	4.66011799034315e-05
SSBP3	1	0	0	0	1	1.0	2.5227401282495545e-05
SSC5D	19	0	0	0	1	1.0	0.0
SSH2	17	0	0	0	2	1.0	3.906600680982504e-09
SSTR3	22	0	0	0	1	1.0	4.2252532662672875e-05
ST5	11	0	1	0	0	1.077970843255698e-05	8.844458537092308e-05
ST8SIA3	18	0	0	0	1	1.0	2.6356853643845023e-05
STAB1	3	0	0	0	1	1.0	0.00021317615809870647
STAG2	X	0	0	0	1	1.0	1.7847455595761127e-05
STARD9	15	0	0	0	1	1.0	0.0
STAT4	2	0	0	0	1	1.0	4.545303870168722e-05
STEAP3	2	0	0	0	1	1.0	4.353445716647115e-05
STK32A	5	0	0	0	1	1.0	2.5072125594075982e-05
STK36	2	0	0	0	1	1.0	8.586987014967231e-05
STK38L	12	0	0	0	1	1.0	2.8311281272574368e-05
STK4	20	0	0	0	1	1.0	3.0950404104156963e-05
STON1-GTF2A1L	2	0	0	0	1	1.0	6.530981527371609e-05
STRN4	19	0	0	0	1	1.0	5.633350044537573e-05
STX1A	7	0	1	0	0	2.8160991930510854e-06	2.627548973320457e-05
STXBP5	6	0	0	0	1	1.0	7.222541296632981e-05
STXBP6	14	0	0	0	1	1.0	1.3307421584791082e-05
SUGP2	19	0	0	0	2	1.0	2.8897538162479165e-09
SULT6B1	2	0	0	0	1	1.0	1.6517267240835758e-05
SUPT5H	19	0	0	0	1	1.0	9.014869888183961e-05
SUPT6H	17	0	0	0	2	1.0	8.296418734524474e-09
SUSD4	1	0	0	0	1	1.0	3.664288828918955e-05
SUV420H1	11	0	0	0	2	1.0	1.6213213544940972e-09
SUV420H2	19	0	0	0	1	1.0	3.550007242594503e-05
SVEP1	9	1	0	0	1	2.5208904041158774e-05	2.036652199943245e-08
SYBU	8	0	1	0	0	5.756103702104127e-06	4.811920118560288e-05
SYCP2L	6	0	0	0	1	1.0	4.96132383311608e-05
SYNE2	14	0	0	0	1	1.0	0.00040743409551283243
SYNPR	3	0	0	0	1	1.0	1.778127500788291e-05
SYTL2	11	0	0	0	1	1.0	6.940255846286182e-05
SYTL3	6	0	0	0	1	1.0	3.995455660950539e-05
TAB1	22	0	0	0	1	1.0	4.348484194054705e-05
TAB2	6	0	4	0	1	9.141236189770809e-23	1.146226360905635e-24
TACC2	10	0	0	0	1	1.0	0.00019164493050761831
TAF1	X	0	0	0	4	1.0	3.309843349691416e-20
TAF1L	9	0	0	0	1	1.0	0.00011897383466842545
TAF4	20	0	0	0	1	1.0	5.684449106844174e-05
TAGLN	11	0	0	0	1	1.0	1.513726132623554e-05
TANC1	2	0	0	0	1	1.0	0.00012680226712916457
TANC2	17	0	1	0	0	1.6071074350716707e-05	0.00013274886955678828
TAOK1	17	0	0	0	2	1.0	2.377917110013085e-09
TARBP1	1	0	0	0	1	1.0	8.84235751544979e-05
TARS2	1	0	0	0	1	1.0	5.4702639147207245e-05
TAS2R14	12	0	1	0	1	2.499879386614633e-06	1.6212843395159758e-10
TBC1D1	4	0	0	0	1	1.0	8.649303127061221e-05
TBC1D19	4	1	0	0	1	6.347816690660214e-06	5.125312874418247e-10
TBC1D20	20	0	1	0	0	3.4602526278564193e-06	2.7285789834581338e-05
TBC1D30	12	0	0	0	1	1.0	0.0
TBC1D4	13	0	0	0	1	1.0	9.426432685920168e-05
TBX1	22	0	0	0	1	1.0	3.424092957480358e-05
TBX18	6	0	1	0	1	5.035586553852814e-06	9.084861705488379e-10
TBX2	17	1	0	0	0	5.35570323879225e-06	5.2409579582035427e-05
TBX5	12	0	1	0	1	4.266333151474661e-06	7.643946388316137e-10
TCAIM	3	0	0	0	1	1.0	2.8815848023352794e-05
TCF12	15	0	1	0	1	6.81502000780218e-06	9.991197523759254e-10
TCF7L2	10	0	1	0	0	5.704607982229058e-06	3.995489665985455e-05
TDRD7	9	0	0	0	1	1.0	6.503443387495456e-05
TDRD9	14	0	0	0	1	1.0	5.8126975810905494e-05
TECPR1	7	0	0	0	1	1.0	8.315627822653129e-05
TECPR2	14	0	0	0	1	1.0	0.00010572739972469128
TECTA	11	1	1	0	2	1.8704075082180543e-10	3.2418453478547945e-17
TEKT2	1	0	0	0	1	1.0	3.5184516100701584e-05
TEKT3	17	0	0	0	1	1.0	3.846912371774109e-05
TENM1	X	0	0	0	1	1.0	4.396024325638383e-05
TENM2	5	0	0	0	1	1.0	0.00018856661054579744
TENM4	11	0	0	0	2	1.0	1.2410062283356924e-08
TERF2	16	0	0	0	1	1.0	3.3607413675027385e-05
TERT	5	0	0	0	1	1.0	8.985284498289341e-05
TEX14	17	0	0	0	1	1.0	9.30344070266628e-05
TEX15	8	0	0	0	2	1.0	1.0808814741876726e-08
TFAP2B	6	0	0	0	1	1.0	3.9967857267915955e-05
TFDP1	13	0	0	0	1	1.0	3.360094745312973e-05
TFE3	X	1	0	0	0	1.1584472271892656e-06	9.844705345423242e-06
TFEB	6	0	0	0	1	1.0	3.455946026493935e-05
